district,market_name,crop_type,date,season,modal_price,min_price,max_price,price_prev_day,avg_price_7d,avg_price_30d,quantity_arrived_kg,weather_event,transport_strike,import_arrival
Kozhikode,Vadakara,Onion,2025-04-11,Rabi,40.87,37.97,43.41,39.98,40.55,40.24,12177,Rain,0,0
Palakkad,Alathur,Onion,2025-04-12,Rabi,41.07,38.25,44.43,39.16,36.96,41.19,11605,Drought,0,1
Thrissur,Chalakudy,Tomato,2025-04-13,Rabi,30.83,28.0,34.76,29.53,31.89,30.35,11461,Flood,0,1
Kollam,Kottarakkara,Tomato,2025-04-14,Rabi,30.57,27.7,33.3,27.96,30.56,31.49,12945,Rain,0,1
Thrissur,Chalakudy,Banana,2025-04-15,Rabi,34.37,31.47,36.87,33.89,35.62,35.23,10704,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-04-16,Rabi,34.72,30.89,38.54,35.07,34.6,33.23,15428,Drought,0,0
Palakkad,Alathur,Onion,2025-04-17,Rabi,41.13,38.46,43.54,42.93,38.33,38.94,18178,Rain,0,1
Ernakulam,Perumbavoor,Tomato,2025-04-18,Rabi,32.29,30.23,36.24,31.07,31.3,29.53,6903,None,0,0
Thrissur,Chalakudy,Banana,2025-04-19,Rabi,29.8,26.15,33.67,29.77,36.34,35.52,15780,Flood,0,0
Palakkad,Alathur,Paddy,2025-04-20,Rabi,22.66,19.44,25.74,23.14,22.73,18.99,14969,Rain,0,0
Ernakulam,Perumbavoor,Tomato,2025-04-21,Rabi,27.76,25.02,30.64,26.39,31.04,30.93,10170,Rain,0,1
Palakkad,Alathur,Onion,2025-04-22,Rabi,41.29,38.31,43.46,42.13,39.53,40.15,18242,Rain,0,1
Kollam,Kottarakkara,Tomato,2025-04-23,Rabi,29.44,26.84,32.43,29.07,30.23,29.82,14371,Flood,0,0
Palakkad,Alathur,Onion,2025-04-24,Rabi,42.94,39.97,45.76,42.57,38.71,41.97,12359,Rain,0,1
Malappuram,Tirur,Tomato,2025-04-25,Rabi,26.59,24.44,29.41,29.38,31.69,31.6,16302,Flood,0,1
Kozhikode,Vadakara,Onion,2025-04-26,Rabi,45.29,43.0,49.18,43.73,38.81,39.51,10437,None,0,0
Thrissur,Chalakudy,Paddy,2025-04-27,Rabi,21.25,17.63,24.64,20.52,19.22,20.13,11118,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-04-28,Rabi,32.29,29.22,36.19,31.43,31.21,28.68,2403,Flood,1,1
Thiruvananthapuram,Neyyattinkara,Onion,2025-04-29,Rabi,39.73,36.76,42.99,38.81,38.68,39.0,9877,None,0,1
Malappuram,Tirur,Tomato,2025-04-30,Rabi,28.03,24.07,31.31,26.68,27.96,27.87,5371,Flood,0,0
Kollam,Kottarakkara,Banana,2025-05-01,Rabi,38.92,36.21,42.69,38.83,36.29,33.82,11567,None,0,0
Kollam,Kottarakkara,Tomato,2025-05-02,Rabi,30.61,26.64,34.01,31.57,28.13,29.62,12914,Rain,0,0
Thrissur,Chalakudy,Banana,2025-05-03,Rabi,30.13,28.1,32.33,32.08,35.59,31.9,9362,Drought,0,0
Thrissur,Chalakudy,Banana,2025-05-04,Rabi,34.21,31.61,37.4,35.47,36.29,33.36,19014,None,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-05-05,Rabi,33.9,30.44,37.0,33.56,34.84,34.31,12764,None,0,0
Thrissur,Chalakudy,Banana,2025-05-06,Rabi,37.99,35.2,41.52,38.36,32.52,33.16,16417,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-05-07,Rabi,31.37,28.46,34.11,29.04,27.59,30.03,13849,None,0,0
Palakkad,Alathur,Paddy,2025-05-08,Rabi,19.64,16.63,21.98,17.12,19.31,22.65,13490,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-05-09,Rabi,32.0,28.36,34.54,33.75,29.06,29.63,11495,None,0,0
Palakkad,Alathur,Banana,2025-05-10,Rabi,34.83,32.61,38.33,36.46,36.8,34.81,14464,Flood,0,0
Palakkad,Alathur,Onion,2025-05-11,Rabi,43.85,41.36,46.97,43.54,41.78,40.58,13844,Drought,0,0
Kozhikode,Vadakara,Paddy,2025-05-12,Rabi,20.57,16.71,24.08,18.48,21.52,21.35,10273,None,0,0
Kollam,Kottarakkara,Onion,2025-05-13,Rabi,39.81,36.54,42.3,38.49,38.69,39.52,8014,Rain,0,1
Palakkad,Alathur,Onion,2025-05-14,Rabi,38.83,36.06,42.8,39.9,42.18,42.08,10799,Drought,0,1
Malappuram,Tirur,Paddy,2025-05-15,Rabi,23.4,20.47,27.08,23.9,20.64,21.4,15306,Flood,1,0
Kozhikode,Vadakara,Paddy,2025-05-16,Rabi,20.0,16.1,22.55,19.22,20.39,20.37,15596,Drought,0,0
Palakkad,Alathur,Tomato,2025-05-17,Rabi,28.47,25.91,30.7,27.59,30.47,30.23,10770,Rain,0,0
Thrissur,Chalakudy,Banana,2025-05-18,Rabi,37.37,33.98,39.65,36.42,33.74,32.07,11085,None,0,0
Kozhikode,Vadakara,Banana,2025-05-19,Rabi,31.35,27.82,35.24,29.98,31.07,33.11,11774,Drought,0,0
Palakkad,Alathur,Tomato,2025-05-20,Rabi,29.51,26.3,32.34,28.89,29.51,29.5,11896,Rain,0,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-05-21,Rabi,20.78,17.83,23.26,21.19,20.7,20.57,14334,Rain,0,0
Thrissur,Chalakudy,Tomato,2025-05-22,Rabi,31.21,28.62,34.6,31.16,31.79,30.08,11516,Flood,1,1
Malappuram,Tirur,Paddy,2025-05-23,Rabi,20.86,17.22,24.12,21.11,19.62,19.13,12844,Drought,0,0
Thrissur,Chalakudy,Onion,2025-05-24,Rabi,41.67,38.26,45.05,40.17,41.61,38.35,10323,Flood,0,1
Kozhikode,Vadakara,Paddy,2025-05-25,Rabi,24.41,20.93,26.46,24.94,20.55,21.25,15589,Rain,0,0
Malappuram,Tirur,Onion,2025-05-26,Rabi,37.11,34.75,40.33,39.09,39.26,40.71,10157,None,0,1
Thrissur,Chalakudy,Onion,2025-05-27,Rabi,43.37,40.06,47.22,43.32,38.01,40.47,15903,Flood,1,0
Malappuram,Tirur,Paddy,2025-05-28,Rabi,23.38,20.58,27.03,23.52,22.22,20.58,13773,Rain,0,0
Malappuram,Tirur,Paddy,2025-05-29,Rabi,21.73,18.41,24.18,17.39,19.5,21.21,12494,Drought,0,0
Thrissur,Chalakudy,Tomato,2025-05-30,Rabi,29.94,26.2,32.06,30.07,31.81,30.35,5002,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-05-31,Rabi,37.9,35.22,40.66,35.04,35.44,32.44,16270,Drought,0,0
Malappuram,Tirur,Onion,2025-06-01,Rabi,39.44,35.47,42.6,40.02,37.02,40.73,13248,Drought,0,1
Kozhikode,Vadakara,Banana,2025-06-02,Rabi,35.23,32.28,37.73,36.65,34.27,33.79,9567,Flood,0,0
Kozhikode,Vadakara,Paddy,2025-06-03,Rabi,20.11,16.42,22.28,21.92,19.74,19.16,9037,None,0,0
Malappuram,Tirur,Paddy,2025-06-04,Rabi,11.11,7.46,14.57,10.66,21.91,19.0,3052,Rain,0,0
Palakkad,Alathur,Onion,2025-06-05,Rabi,40.53,37.54,42.81,42.04,37.43,40.53,15570,Rain,0,0
Malappuram,Tirur,Onion,2025-06-06,Rabi,39.99,36.47,43.23,41.34,40.29,39.74,14463,Rain,0,1
Kozhikode,Vadakara,Banana,2025-06-07,Rabi,37.83,34.44,40.09,36.99,33.87,33.01,12465,Rain,0,0
Ernakulam,Perumbavoor,Tomato,2025-06-08,Rabi,29.69,27.32,32.22,31.43,32.13,30.79,15140,Rain,0,0
Malappuram,Tirur,Banana,2025-06-09,Rabi,32.59,29.67,36.53,31.16,34.66,34.02,17997,None,0,0
Kozhikode,Vadakara,Banana,2025-06-10,Rabi,30.16,28.02,33.96,31.09,34.9,33.24,9097,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-06-11,Rabi,29.32,26.11,32.01,26.86,32.19,32.7,10976,None,0,0
Kollam,Kottarakkara,Banana,2025-06-12,Rabi,32.72,29.52,35.31,30.75,32.36,33.41,15626,Drought,0,0
Malappuram,Tirur,Paddy,2025-06-13,Rabi,27.39,23.51,29.83,26.31,19.65,19.83,13352,Rain,0,0
Ernakulam,Perumbavoor,Paddy,2025-06-14,Rabi,21.69,17.87,25.19,21.84,20.33,22.36,14292,Flood,0,0
Ernakulam,Perumbavoor,Paddy,2025-06-15,Rabi,22.44,19.39,26.16,23.0,20.72,20.28,13559,Rain,0,0
Malappuram,Tirur,Onion,2025-06-16,Rabi,40.85,37.47,44.12,41.7,37.65,40.34,11073,Drought,0,1
Palakkad,Alathur,Onion,2025-06-17,Rabi,38.24,35.82,41.2,39.33,40.27,42.35,13453,Flood,1,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-06-18,Rabi,20.41,18.12,24.04,20.25,19.24,22.23,12944,Rain,0,0
Kollam,Kottarakkara,Paddy,2025-06-19,Rabi,21.66,18.73,24.64,20.06,22.17,20.06,10338,Drought,0,0
Thrissur,Chalakudy,Tomato,2025-06-20,Rabi,30.25,27.56,33.69,29.38,28.81,29.95,15030,None,0,0
Malappuram,Tirur,Banana,2025-06-21,Rabi,35.79,33.79,39.36,36.85,34.73,33.52,15362,Rain,0,0
Kollam,Kottarakkara,Onion,2025-06-22,Rabi,36.53,32.94,38.58,37.18,41.26,39.91,9833,Rain,0,0
Ernakulam,Perumbavoor,Banana,2025-06-23,Rabi,33.93,31.34,36.73,32.79,34.77,34.95,13340,Drought,0,0
Palakkad,Alathur,Tomato,2025-06-24,Rabi,30.77,28.5,33.96,31.91,31.31,29.22,7386,None,0,0
Ernakulam,Perumbavoor,Paddy,2025-06-25,Rabi,21.56,19.56,24.12,22.95,18.63,21.07,15385,None,0,0
Kollam,Kottarakkara,Onion,2025-06-26,Rabi,39.77,36.01,43.31,42.05,42.0,39.82,10896,None,0,1
Kozhikode,Vadakara,Onion,2025-06-27,Rabi,39.3,35.77,42.61,39.5,38.24,38.64,5185,Flood,1,0
Palakkad,Alathur,Paddy,2025-06-28,Rabi,20.96,17.42,23.18,24.02,18.01,20.82,11357,Flood,1,0
Kollam,Kottarakkara,Onion,2025-06-29,Rabi,39.7,37.5,42.1,41.59,38.67,38.05,10397,None,0,1
Thiruvananthapuram,Neyyattinkara,Banana,2025-06-30,Rabi,16.33,14.23,19.86,12.98,34.37,32.81,11750,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-07-01,Rabi,29.27,26.05,32.91,27.66,31.34,29.72,12162,Drought,0,1
Thiruvananthapuram,Neyyattinkara,Onion,2025-07-02,Rabi,41.17,38.3,43.22,41.6,40.22,39.18,8663,Rain,0,0
Thrissur,Chalakudy,Banana,2025-07-03,Rabi,34.32,31.46,37.54,32.88,35.19,33.87,13945,None,0,0
Malappuram,Tirur,Paddy,2025-07-04,Rabi,19.03,15.11,21.76,17.32,23.52,20.85,14739,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-07-05,Rabi,37.18,33.76,40.25,36.76,41.95,38.44,18825,Rain,0,0
Kozhikode,Vadakara,Onion,2025-07-06,Rabi,40.41,38.3,44.36,39.18,40.53,41.11,9523,Drought,0,1
Kollam,Kottarakkara,Onion,2025-07-07,Rabi,38.64,35.2,41.7,39.01,40.69,39.8,13207,Drought,0,1
Thrissur,Chalakudy,Onion,2025-07-08,Rabi,41.71,38.22,44.3,41.97,38.96,39.98,17268,Rain,0,0
Malappuram,Tirur,Banana,2025-07-09,Rabi,20.8,16.9,24.0,22.66,33.23,34.26,14382,Flood,1,0
Kozhikode,Vadakara,Tomato,2025-07-10,Rabi,33.0,30.98,35.57,34.84,28.32,31.15,17058,Flood,1,1
Malappuram,Tirur,Paddy,2025-07-11,Rabi,19.85,16.62,22.59,18.51,20.96,21.18,10949,None,0,0
Kozhikode,Vadakara,Banana,2025-07-12,Rabi,31.63,28.64,35.12,33.84,32.71,33.49,12327,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-07-13,Rabi,31.06,28.12,34.35,28.74,33.35,34.83,12564,Drought,0,0
Ernakulam,Perumbavoor,Tomato,2025-07-14,Rabi,25.88,23.71,28.55,27.96,31.2,30.19,12492,Drought,0,0
Thiruvananthapuram,Neyyattinkara,Paddy,2025-07-15,Rabi,22.35,19.88,25.98,25.84,22.32,21.3,8318,None,0,0
Kollam,Kottarakkara,Onion,2025-07-16,Rabi,40.33,37.01,43.86,41.49,39.83,39.48,13660,Rain,0,1
Malappuram,Tirur,Paddy,2025-07-17,Rabi,19.02,16.52,21.19,20.32,20.35,18.88,10635,Flood,0,0
Kozhikode,Vadakara,Banana,2025-07-18,Rabi,57.61,55.53,60.09,58.44,34.66,32.71,12366,Flood,1,0
Palakkad,Alathur,Tomato,2025-07-19,Rabi,28.93,25.16,32.26,28.39,28.5,29.95,21397,Drought,0,0
Kozhikode,Vadakara,Banana,2025-07-20,Rabi,37.71,34.81,40.23,36.21,34.1,33.69,12426,None,0,0
Kollam,Kottarakkara,Onion,2025-07-21,Rabi,41.83,38.78,45.3,41.64,38.93,41.16,8297,Rain,0,0
Palakkad,Alathur,Tomato,2025-07-22,Rabi,30.38,27.26,33.45,28.15,28.46,30.74,9961,None,0,0
Ernakulam,Perumbavoor,Onion,2025-07-23,Rabi,36.25,32.87,38.36,35.17,38.76,38.74,13650,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-07-24,Rabi,26.91,23.21,29.67,26.03,30.2,29.66,10787,Rain,0,1
Palakkad,Alathur,Banana,2025-07-25,Rabi,32.55,28.78,34.75,30.72,33.04,34.66,10697,Drought,0,0
Kollam,Kottarakkara,Banana,2025-07-26,Rabi,20.6,18.02,22.82,22.28,34.9,32.72,13343,Rain,0,0
Palakkad,Alathur,Tomato,2025-07-27,Rabi,32.1,28.35,35.6,31.23,27.62,29.56,12564,None,0,1
Malappuram,Tirur,Banana,2025-07-28,Rabi,35.18,33.11,38.74,34.4,30.95,32.72,13079,Drought,0,0
Ernakulam,Perumbavoor,Banana,2025-07-29,Rabi,37.98,35.68,40.37,37.95,35.97,32.94,10057,Flood,1,0
Palakkad,Alathur,Banana,2025-07-30,Rabi,29.32,26.97,31.6,29.87,32.66,34.6,10493,None,0,0
Malappuram,Tirur,Banana,2025-07-31,Rabi,38.04,36.0,41.65,40.73,30.54,34.59,9770,Flood,1,0
Kozhikode,Vadakara,Banana,2025-08-01,Rabi,35.29,31.92,39.03,33.27,36.16,35.03,7758,Rain,0,0
Thrissur,Chalakudy,Onion,2025-08-02,Rabi,39.64,37.4,41.96,39.88,41.08,39.99,14359,Flood,1,0
Malappuram,Tirur,Banana,2025-08-03,Rabi,33.86,30.01,37.54,34.78,31.95,33.97,15450,None,0,0
Malappuram,Tirur,Paddy,2025-08-04,Rabi,23.82,21.09,26.75,24.08,20.85,22.37,11697,Flood,1,0
Kozhikode,Vadakara,Paddy,2025-08-05,Rabi,13.97,11.01,16.18,13.81,21.06,19.9,8252,None,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-08-06,Rabi,31.96,29.89,34.08,34.54,30.16,29.83,15067,None,0,0
Malappuram,Tirur,Banana,2025-08-07,Rabi,34.67,31.76,38.47,31.07,35.49,32.66,11964,Drought,0,0
Malappuram,Tirur,Onion,2025-08-08,Rabi,39.12,35.5,41.94,38.16,40.07,40.89,12093,Drought,0,0
Malappuram,Tirur,Paddy,2025-08-09,Rabi,23.82,20.39,27.62,26.12,23.29,20.94,10565,Drought,0,0
Ernakulam,Perumbavoor,Banana,2025-08-10,Rabi,33.93,30.14,35.96,35.62,35.6,31.4,12917,Rain,0,0
Malappuram,Tirur,Onion,2025-08-11,Rabi,35.26,32.34,39.18,35.23,39.21,39.16,14547,Flood,1,0
Thrissur,Chalakudy,Onion,2025-08-12,Rabi,38.71,36.06,40.92,38.7,38.6,40.07,14879,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Paddy,2025-08-13,Rabi,19.24,16.37,22.48,20.2,21.08,21.05,10948,Rain,0,0
Palakkad,Alathur,Tomato,2025-08-14,Rabi,31.55,27.86,33.55,32.56,29.8,30.2,14228,Rain,0,0
Palakkad,Alathur,Tomato,2025-08-15,Rabi,31.08,28.51,33.76,30.62,31.75,30.86,18333,None,0,0
Kozhikode,Vadakara,Banana,2025-08-16,Rabi,46.29,42.51,48.52,47.34,35.73,35.01,11241,None,0,0
Thrissur,Chalakudy,Tomato,2025-08-17,Rabi,27.27,23.37,30.37,29.58,29.28,29.7,18199,None,0,1
Malappuram,Tirur,Paddy,2025-08-18,Rabi,18.45,16.3,21.24,19.68,19.87,20.22,12502,Drought,0,0
Ernakulam,Perumbavoor,Banana,2025-08-19,Rabi,35.35,32.62,37.93,36.78,35.62,33.29,8569,Flood,0,0
Kollam,Kottarakkara,Tomato,2025-08-20,Rabi,29.31,27.31,32.74,29.83,29.69,26.37,6518,Flood,0,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-08-21,Rabi,20.52,17.47,24.41,21.8,19.64,21.73,7511,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-08-22,Rabi,34.51,30.6,37.14,34.9,34.7,32.99,7357,Flood,0,0
Kollam,Kottarakkara,Paddy,2025-08-23,Rabi,22.45,20.43,25.61,20.16,19.84,22.39,12509,Flood,1,0
Malappuram,Tirur,Banana,2025-08-24,Rabi,34.74,32.51,37.61,35.68,34.88,33.98,9295,None,0,0
Palakkad,Alathur,Tomato,2025-08-25,Rabi,35.37,32.83,39.03,34.93,30.5,30.44,10401,None,0,1
Palakkad,Alathur,Paddy,2025-08-26,Rabi,20.15,16.45,22.6,22.38,19.89,21.41,14687,None,0,0
Kollam,Kottarakkara,Tomato,2025-08-27,Rabi,29.57,25.72,31.74,29.43,31.44,29.86,5768,Drought,0,0
Malappuram,Tirur,Onion,2025-08-28,Rabi,43.01,40.71,45.38,41.55,40.32,38.68,10467,None,0,1
Malappuram,Tirur,Banana,2025-08-29,Rabi,33.13,29.96,35.26,33.39,32.68,35.98,12073,Rain,0,0
Ernakulam,Perumbavoor,Banana,2025-08-30,Rabi,35.76,33.04,39.48,35.75,35.5,31.9,9885,None,0,0
Kozhikode,Vadakara,Banana,2025-08-31,Rabi,32.96,30.92,35.4,32.17,34.78,34.59,11777,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-09-01,Rabi,33.9,30.37,37.86,37.56,34.49,31.77,14310,None,0,0
Ernakulam,Perumbavoor,Onion,2025-09-02,Rabi,41.12,38.47,44.65,42.86,40.9,39.1,14670,Flood,0,1
Palakkad,Alathur,Paddy,2025-09-03,Rabi,21.2,18.62,23.64,22.77,23.32,20.88,14627,Flood,0,0
Malappuram,Tirur,Onion,2025-09-04,Rabi,42.07,39.49,44.98,42.31,42.94,41.05,10243,Flood,1,1
Thrissur,Chalakudy,Banana,2025-09-05,Rabi,34.52,31.23,37.67,35.81,36.88,34.62,12868,Rain,0,0
Palakkad,Alathur,Tomato,2025-09-06,Rabi,32.53,28.86,34.92,32.2,28.52,30.7,10865,None,0,1
Malappuram,Tirur,Onion,2025-09-07,Rabi,45.43,42.23,48.47,45.81,41.06,39.37,15793,Flood,1,1
Kollam,Kottarakkara,Paddy,2025-09-08,Rabi,20.95,17.04,23.64,20.76,20.85,19.71,11248,None,0,0
Kozhikode,Vadakara,Banana,2025-09-09,Rabi,35.09,31.58,37.59,32.77,35.53,33.73,12734,Flood,0,0
Thrissur,Chalakudy,Onion,2025-09-10,Rabi,35.53,32.8,39.33,35.87,38.44,39.65,7297,None,0,1
Palakkad,Alathur,Tomato,2025-09-11,Rabi,28.24,25.71,30.63,27.99,29.59,30.88,6395,Rain,0,1
Thiruvananthapuram,Neyyattinkara,Paddy,2025-09-12,Rabi,20.9,17.15,23.49,20.75,20.31,20.09,15306,Drought,0,0
Palakkad,Alathur,Paddy,2025-09-13,Rabi,25.1,22.91,28.37,22.53,19.61,20.0,11155,Rain,0,0
Ernakulam,Perumbavoor,Tomato,2025-09-14,Rabi,32.51,29.21,36.47,33.3,29.77,30.02,11042,Rain,0,0
Palakkad,Alathur,Onion,2025-09-15,Rabi,41.48,38.47,45.33,42.77,40.89,37.8,12039,Flood,1,0
Ernakulam,Perumbavoor,Banana,2025-09-16,Rabi,33.63,30.61,37.32,35.12,34.36,34.56,10514,None,0,0
Thrissur,Chalakudy,Banana,2025-09-17,Rabi,35.88,33.48,38.8,37.73,31.56,32.7,14287,Rain,0,0
Palakkad,Alathur,Onion,2025-09-18,Rabi,39.66,37.06,42.67,41.2,40.36,40.69,9758,Drought,0,0
Kozhikode,Vadakara,Banana,2025-09-19,Rabi,34.68,32.53,38.02,35.19,32.97,35.0,6314,None,0,0
Malappuram,Tirur,Banana,2025-09-20,Rabi,34.42,31.56,37.07,32.48,32.47,34.99,8700,None,0,0
Palakkad,Alathur,Onion,2025-09-21,Rabi,37.72,35.09,41.6,38.59,38.33,41.02,13933,Drought,0,1
Palakkad,Alathur,Paddy,2025-09-22,Rabi,19.44,16.1,22.14,20.91,18.09,21.47,8261,None,0,0
Malappuram,Tirur,Onion,2025-09-23,Rabi,38.95,35.19,41.13,38.26,41.92,39.5,11764,None,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-09-24,Rabi,56.31,53.0,58.34,54.84,32.45,34.31,11920,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-09-25,Rabi,31.53,27.84,34.02,31.17,29.69,30.77,10883,Flood,1,0
Kozhikode,Vadakara,Banana,2025-09-26,Rabi,31.12,28.75,34.14,32.39,32.98,34.07,10120,Drought,0,0
Kozhikode,Vadakara,Tomato,2025-09-27,Rabi,28.05,24.16,31.12,25.2,30.51,26.61,15895,Drought,0,1
Kollam,Kottarakkara,Onion,2025-09-28,Rabi,21.03,17.28,24.1,19.67,42.38,42.06,11180,Drought,0,0
Kollam,Kottarakkara,Paddy,2025-09-29,Rabi,21.82,19.74,24.23,22.02,23.27,19.61,11317,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-09-30,Rabi,35.84,33.02,38.1,37.06,33.94,35.39,12700,Drought,0,0
Palakkad,Alathur,Paddy,2025-10-01,Rabi,21.23,18.77,24.97,22.28,20.91,21.05,9638,None,0,0
Thrissur,Chalakudy,Paddy,2025-10-02,Rabi,45.67,42.76,48.77,44.96,22.09,22.91,7971,None,0,0
Kozhikode,Vadakara,Paddy,2025-10-03,Rabi,22.22,19.17,25.47,22.25,23.69,20.09,9743,None,0,0
Kollam,Kottarakkara,Tomato,2025-10-04,Rabi,29.9,27.03,33.31,29.16,29.31,32.03,12381,None,0,1
Ernakulam,Perumbavoor,Paddy,2025-10-05,Rabi,19.43,16.25,22.76,18.84,21.61,21.34,10268,Drought,0,0
Kozhikode,Vadakara,Banana,2025-10-06,Rabi,30.74,28.41,32.76,30.66,33.88,33.35,15839,Drought,0,0
Ernakulam,Perumbavoor,Banana,2025-10-07,Rabi,35.15,31.68,38.63,35.35,33.46,35.73,8536,Drought,0,0
Kozhikode,Vadakara,Tomato,2025-10-08,Rabi,29.01,26.8,32.31,28.33,30.45,30.66,7990,Flood,1,1
Palakkad,Alathur,Banana,2025-10-09,Rabi,32.63,29.9,36.06,33.3,33.0,33.6,12517,Drought,0,0
Palakkad,Alathur,Onion,2025-10-10,Rabi,64.67,60.82,67.81,65.09,40.92,40.04,16276,Flood,0,1
Kollam,Kottarakkara,Paddy,2025-10-11,Rabi,22.45,19.43,24.55,22.39,20.52,22.75,10015,Rain,0,0
Malappuram,Tirur,Banana,2025-10-12,Rabi,33.46,31.25,35.72,32.85,34.6,36.26,12740,None,0,0
Kozhikode,Vadakara,Banana,2025-10-13,Rabi,33.36,31.34,37.09,33.64,32.03,33.81,17112,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-10-14,Rabi,35.32,32.96,37.81,37.17,35.52,33.29,17735,Drought,0,0
Thrissur,Chalakudy,Tomato,2025-10-15,Rabi,26.45,23.62,29.34,26.95,26.91,28.29,14806,None,0,1
Thrissur,Chalakudy,Tomato,2025-10-16,Rabi,28.62,26.44,32.19,30.49,26.74,29.91,8352,Flood,0,1
Kozhikode,Vadakara,Paddy,2025-10-17,Rabi,20.34,17.13,22.5,22.66,23.69,21.51,7216,None,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-10-18,Rabi,31.59,28.19,34.2,31.83,32.79,34.66,17027,Flood,1,0
Thrissur,Chalakudy,Tomato,2025-10-19,Rabi,28.03,25.49,31.87,26.69,28.23,29.75,12156,Flood,0,1
Palakkad,Alathur,Banana,2025-10-20,Rabi,20.43,16.65,22.66,21.78,34.59,33.94,12122,None,0,0
Thrissur,Chalakudy,Paddy,2025-10-21,Rabi,21.17,17.71,24.64,21.08,19.98,19.8,12426,Drought,0,0
Malappuram,Tirur,Onion,2025-10-22,Rabi,23.4,19.8,27.1,24.19,40.11,40.01,14953,Rain,0,1
Thrissur,Chalakudy,Onion,2025-10-23,Rabi,37.19,33.43,39.3,39.84,36.72,41.45,12602,Drought,0,0
Kollam,Kottarakkara,Tomato,2025-10-24,Rabi,28.95,26.26,32.12,26.74,29.1,29.84,12584,Flood,0,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-10-25,Rabi,42.89,39.7,46.07,43.0,40.48,40.35,11017,Drought,0,0
Ernakulam,Perumbavoor,Banana,2025-10-26,Rabi,33.62,30.29,36.03,33.46,34.94,33.09,10480,None,0,0
Palakkad,Alathur,Tomato,2025-10-27,Rabi,30.71,28.0,34.58,29.1,30.17,29.45,13515,None,0,1
Kozhikode,Vadakara,Banana,2025-10-28,Rabi,36.75,33.54,40.39,35.93,35.14,34.2,10848,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Onion,2025-10-29,Rabi,40.01,36.34,43.94,41.96,39.74,41.31,11640,Rain,0,0
Malappuram,Tirur,Paddy,2025-10-30,Rabi,18.18,15.09,21.62,17.96,18.76,20.68,10931,Drought,0,0
Palakkad,Alathur,Banana,2025-10-31,Rabi,37.63,34.85,41.6,40.04,34.13,35.21,10806,None,0,0
Kollam,Kottarakkara,Banana,2025-11-01,Rabi,46.72,42.9,50.4,47.51,34.54,33.06,9320,Rain,0,0
Malappuram,Tirur,Onion,2025-11-02,Rabi,41.88,39.88,44.74,39.35,40.84,39.69,13678,Flood,1,0
Malappuram,Tirur,Banana,2025-11-03,Rabi,35.98,33.15,38.83,34.67,32.29,35.47,11828,None,0,0
Kollam,Kottarakkara,Tomato,2025-11-04,Rabi,30.66,27.82,32.92,32.03,28.56,30.9,13920,Rain,0,0
Kollam,Kottarakkara,Banana,2025-11-05,Rabi,36.94,33.48,40.55,39.12,34.1,34.75,12133,Flood,1,0
Thiruvananthapuram,Neyyattinkara,Tomato,2025-11-06,Rabi,30.29,27.3,33.54,28.6,29.66,28.21,11587,Rain,0,0
Thrissur,Chalakudy,Tomato,2025-11-07,Rabi,32.64,29.06,35.31,33.81,30.17,29.8,10379,None,0,1
Palakkad,Alathur,Tomato,2025-11-08,Rabi,28.16,24.96,31.63,29.39,27.7,28.44,14713,None,0,0
Malappuram,Tirur,Paddy,2025-11-09,Rabi,21.42,18.18,24.29,21.49,21.31,23.01,12168,Rain,0,0
Thiruvananthapuram,Neyyattinkara,Banana,2025-11-10,Rabi,34.59,32.4,37.39,37.68,33.9,35.73,5678,None,0,0
Ernakulam,Perumbavoor,Onion,2025-11-11,Rabi,37.68,35.04,40.41,36.68,40.88,41.77,10227,Rain,0,1
Palakkad,Alathur,Onion,2025-11-12,Rabi,41.96,38.41,45.72,45.32,42.35,39.6,14605,Flood,0,1
